Size_m2,Bedrooms,Bathrooms,Distance_km,Age_years,HasGarage,NearbySchools,Floor,Price_USD
169.8,5,4,13.12,34.8,0,3,1,288043.81
52.95,3,3,29.67,63.8,1,4,11,125613.31
155.54,5,4,34.52,96.1,1,2,10,318687.82
217.19,4,4,13.94,57.0,0,1,6,327580.39
89.91,2,1,13.73,77.4,0,0,2,139506.72
273.5,3,3,36.02,60.0,0,0,7,331677.67
399.17,4,3,2.18,75.8,0,2,4,498982.46
197.14,3,2,14.14,16.6,1,1,4,291761.5
161.25,5,4,4.92,4.6,1,1,9,310200.41
178.26,1,1,1.35,16.4,1,1,13,230400.14
72.6,4,3,4.69,34.3,1,2,1,167647.96
356.81,2,2,17.36,30.4,1,0,6,347348.59
183.49,7,4,27.54,73.8,1,3,2,354813.55
173.29,5,4,11.71,54.7,0,2,6,330245.26
274.09,4,4,34.02,4.7,0,0,7,338253.02
193.55,2,2,17.62,4.2,0,2,3,275849.15
269.85,4,4,38.74,10.9,1,2,4,409685.62
52.74,5,4,38.18,42.4,0,3,2,147813.75
331.08,4,3,30.98,0.7,0,0,7,421487.32
377.99,3,3,37.31,59.3,0,2,9,423446.77
270.04,5,4,28.34,43.3,1,5,5,388690.85
383.19,4,3,35.84,66.7,1,3,11,467409.93
86.03,7,4,9.61,86.5,0,1,5,235147.55
206.64,1,1,13.95,30.1,0,4,9,177798.77
252.67,4,4,30.17,18.9,1,5,8,430033.32
245.24,3,2,17.1,33.4,1,3,1,299202.95
178.54,2,1,33.53,0.2,0,3,2,211393.0
155.09,7,4,35.13,14.4,1,2,7,357810.61
76.92,2,1,12.13,90.1,0,1,3,100177.85
174.94,7,4,32.97,26.7,1,3,6,314292.41
90.18,2,2,6.34,119.3,1,2,1,161077.2
301.72,1,1,13.5,20.1,1,3,8,330237.12
107.27,3,3,20.82,94.7,1,3,2,227330.53
51.67,5,4,9.21,84.6,1,0,1,169565.47
234.38,2,1,23.25,38.7,1,1,2,262812.09
250.24,7,4,23.23,39.7,1,5,8,409746.66
352.61,3,2,8.43,67.6,1,3,13,387496.05
243.48,4,3,31.87,102.3,1,2,10,305558.79
157.83,1,1,25.34,46.3,1,1,14,169818.2
327.11,3,2,12.85,7.3,0,1,5,346109.3
229.9,3,2,9.44,44.9,1,3,12,295803.33
59.33,5,4,35.17,24.9,1,2,9,210097.42
239.36,3,2,33.46,112.7,1,3,12,237182.24
365.97,5,4,9.34,83.7,0,1,3,481426.01
176.64,1,1,1.62,6.1,1,4,8,226490.74
139.64,1,1,32.22,35.2,1,1,4,176698.71
83.08,4,3,24.7,6.0,1,2,7,224401.09
86.03,5,4,4.22,99.6,0,1,10,173712.68
190.13,5,4,23.58,108.8,0,1,10,286085.14
250.4,2,2,18.2,13.5,1,4,8,286650.43
59.83,2,2,31.03,52.8,1,1,3,85837.1
377.64,4,4,8.52,111.8,1,3,3,471686.51
309.4,1,1,18.24,17.4,1,2,1,338192.33
247.05,6,4,6.42,35.0,0,1,8,395538.52
336.52,2,2,38.31,36.5,1,1,2,334364.5
59.67,3,2,31.19,3.6,1,1,7,158107.29
206.43,1,1,29.52,4.4,1,1,11,223948.27
263.13,6,4,27.67,114.3,0,0,7,347263.85
336.6,3,2,17.05,68.5,0,2,14,315779.0
319.88,7,4,36.95,36.8,0,2,7,426180.18
132.52,5,4,3.1,45.4,1,2,4,300644.87
378.13,1,1,32.17,85.8,1,4,7,376525.76
76.01,7,4,8.77,44.0,1,1,10,240967.84
353.8,4,4,13.1,27.3,1,3,14,509428.48
389.25,5,4,20.87,12.2,1,1,11,501807.02
95.55,5,4,31.35,87.5,1,1,8,167462.53
297.16,3,3,33.57,21.7,1,4,9,334928.57
44.91,7,4,23.43,8.4,0,5,7,242453.72
180.01,5,4,16.24,51.2,0,4,6,280798.13
221.02,2,1,37.87,4.7,1,3,5,284614.73
244.84,1,1,10.01,115.8,1,0,10,250346.94
376.3,2,2,32.16,75.3,1,4,10,419907.17
278.73,3,3,24.56,18.3,1,1,7,345988.35
208.07,6,4,15.2,20.7,1,4,10,360490.93
329.58,3,2,0.25,68.4,1,5,2,426840.96
381.7,1,1,17.97,42.8,0,1,5,342928.32
38.16,5,4,11.21,92.9,1,2,13,182719.29
393.53,7,4,4.35,65.5,1,0,8,542860.91
61.87,7,4,3.19,52.0,0,2,6,181557.89
331.32,4,4,14.03,115.6,1,2,6,492204.45
133.72,3,2,24.67,46.9,1,2,1,202911.05
78.91,1,1,33.53,48.1,1,1,2,83375.51
192.75,4,4,7.51,79.9,0,3,3,327115.97
268.26,5,4,17.1,97.1,1,0,7,345841.86
170.95,6,4,15.8,75.1,1,2,12,296629.23
50.19,3,2,20.63,83.8,0,2,10,107155.63
251.8,6,4,32.42,44.8,1,2,6,367004.42
363.89,1,1,22.24,57.5,0,1,5,365154.33
171.79,6,4,33.9,23.6,0,4,9,304882.05
110.04,6,4,20.84,81.6,1,2,10,232716.9
193.75,1,1,24.23,26.6,0,2,7,239235.69
47.89,1,1,17.61,0.2,0,0,9,65442.71
333.58,3,3,32.96,112.1,0,1,11,360691.21
335.75,6,4,36.97,36.7,1,2,11,444787.71
247.56,4,3,25.64,23.6,0,1,3,308149.61
160.65,1,1,32.87,32.2,1,3,11,188474.6
325.92,5,4,2.55,39.7,0,0,8,474133.44
235.23,6,4,36.26,56.9,1,0,12,362808.67
335.59,1,1,7.72,8.3,1,2,9,347150.91
263.64,4,4,10.41,6.3,1,1,2,388653.52
320.23,7,4,2.32,35.1,1,1,4,469778.12
251.47,3,2,38.62,35.5,1,2,2,335385.72
183.23,6,4,34.11,14.1,1,1,13,314728.82
384.44,7,4,36.54,48.6,1,3,7,481762.28
230.21,1,1,33.92,34.1,1,4,14,264353.51
253.88,1,1,19.29,3.1,1,2,4,272025.2
111.58,5,4,36.98,106.3,1,2,14,228989.7
261.49,5,4,38.79,106.3,0,3,12,357422.82
241.49,6,4,20.2,25.1,0,0,6,348144.77
98.39,7,4,7.19,19.5,1,2,8,277033.92
52.05,7,4,26.41,65.7,1,1,14,212604.99
253.61,1,1,39.02,75.7,0,2,13,216160.77
312.57,6,4,34.91,114.9,1,1,6,421012.85
223.66,1,1,34.5,45.3,1,3,4,252689.81
113.91,5,4,37.37,74.2,1,3,6,211968.61
276.61,4,4,35.78,105.4,0,3,1,369422.9
59.64,2,1,31.1,54.0,1,1,6,63795.59
193.48,2,1,28.79,14.7,0,5,11,243233.33
90.45,1,1,10.74,45.3,1,4,14,177341.75
98.25,7,4,24.93,16.4,0,1,10,258109.5
104.85,5,4,20.96,2.0,1,3,13,223510.11
173.08,3,3,34.51,90.2,1,2,11,261352.48
48.93,3,2,19.77,28.6,1,4,8,198841.18
177.18,2,2,5.28,0.2,0,1,4,228842.09
219.33,4,4,0.4,104.7,1,2,9,334400.46
208.82,2,2,27.18,53.3,1,0,6,274431.25
171.63,1,1,22.09,28.7,0,0,6,156323.95
340.48,4,3,13.37,31.5,1,1,4,398978.42
83.77,3,2,6.93,28.9,1,0,8,186647.86
217.11,7,4,18.78,23.3,1,2,5,381860.14
52.96,5,4,4.19,100.9,1,3,12,170978.47
56.33,5,4,13.58,20.4,1,1,1,216671.09
242.33,1,1,15.29,67.4,0,5,7,246300.94
239.43,2,1,18.73,9.3,1,4,8,307127.92
354.87,1,1,18.77,113.9,0,0,6,336475.24
236.41,5,4,10.43,72.4,1,5,7,376851.48
385.12,3,2,34.04,108.4,1,1,12,415137.06
48.02,5,4,14.35,47.7,1,0,7,144582.02
66.26,4,3,9.34,97.3,0,4,4,123009.43
46.3,7,4,7.2,102.4,1,1,14,256082.16
98.55,7,4,13.04,84.4,0,3,4,278188.37
230.27,6,4,2.89,11.2,0,3,14,359716.75
268.86,5,4,1.51,1.9,1,0,12,417692.37
46.87,5,4,24.28,20.2,1,2,1,151170.67
380.01,7,4,24.84,14.2,1,2,2,491313.46
341.6,6,4,21.28,87.0,0,0,3,361749.16
139.75,4,3,30.54,66.8,1,2,5,208147.36
58.56,2,1,1.76,63.1,0,3,10,90234.81
92.86,5,4,37.45,30.3,1,4,9,242844.89
76.97,7,4,3.98,18.6,0,0,5,229018.43
75.61,1,1,27.03,24.8,1,1,13,118579.82
221.87,5,4,5.51,48.0,1,2,6,351231.9
120.96,1,1,35.22,88.8,0,3,14,110986.62
162.51,4,4,20.53,30.5,0,3,7,251053.34
396.12,5,4,3.48,83.8,1,1,4,519454.6
283.2,7,4,24.75,59.0,0,2,8,334672.82
381.12,4,4,0.56,106.3,0,1,11,453414.52
82.75,4,4,31.09,27.9,1,4,6,204147.41
171.39,2,1,26.09,54.1,1,2,11,254802.08
235.25,5,4,8.66,11.6,1,2,1,384684.93
58.4,1,1,15.12,40.2,0,3,6,126981.2
31.55,1,1,0.51,60.8,1,1,2,71272.45
278.06,5,4,27.81,87.9,1,5,4,377313.94
267.47,6,4,13.04,23.8,1,2,11,455561.8
181.99,2,2,22.95,26.2,1,3,4,243485.2
211.17,2,2,38.28,75.8,1,1,10,224717.86
183.71,2,1,12.12,45.9,1,2,13,236744.14
38.88,1,1,39.61,57.9,1,2,10,71168.49
154.09,4,3,25.38,100.3,0,1,5,248493.09
95.52,7,4,9.84,59.9,0,1,10,219207.73
66.42,6,4,17.58,78.3,1,1,12,230452.99
383.99,2,1,29.67,78.8,1,1,2,445161.52
251.76,1,1,17.97,96.4,0,3,6,278160.08
299.6,1,1,2.93,76.6,1,2,11,374823.15
146.68,4,3,6.91,7.8,0,3,3,251478.32
175.46,5,4,31.69,41.1,0,3,9,290083.45
117.66,5,4,26.01,118.7,0,5,6,199394.29
65.88,7,4,22.88,23.6,1,4,3,308204.5
96.24,7,4,6.87,70.4,0,1,3,266131.11
325.08,2,2,33.54,101.2,0,2,5,334362.43
280.69,7,4,38.44,70.4,0,2,6,387224.2
232.36,2,1,1.83,44.7,1,3,4,243399.25
205.78,6,4,3.31,9.6,0,3,12,290943.01
371.3,7,4,35.41,43.4,1,3,5,480839.28
56.91,4,4,32.66,21.8,1,0,3,160482.52
133.82,2,1,24.79,115.3,1,1,10,181346.58
159.48,4,3,37.81,85.8,0,2,13,234740.72
319.5,1,1,25.93,89.9,0,4,4,311313.95
397.23,2,2,8.8,52.3,0,1,8,428132.01
119.05,1,1,29.2,13.2,1,4,8,159059.84
353.49,3,3,25.9,32.0,1,4,1,461079.34
337.33,4,4,39.43,31.2,0,3,4,388400.71
113.12,3,3,8.71,58.4,1,2,2,208145.9
177.75,2,2,24.0,55.3,0,2,4,215655.95
181.58,1,1,31.25,52.0,1,2,5,187426.4
391.94,2,2,13.69,59.5,0,3,1,381038.2
96.93,3,2,15.31,118.4,0,2,12,151391.23
325.69,2,1,35.54,35.8,1,4,5,415964.23
153.65,6,4,16.29,73.8,1,4,7,307640.29
300.42,5,4,25.06,28.7,1,3,5,442909.16
185.4,3,3,35.59,56.0,0,2,7,225494.62
243.99,2,1,8.55,24.0,0,2,13,283585.2
338.07,1,1,39.28,67.0,0,1,9,275426.78
327.54,2,2,28.14,31.8,1,2,13,343079.38
350.58,1,1,19.95,4.4,0,1,8,366030.55
52.06,5,4,17.35,97.8,0,3,1,159739.22
286.06,2,2,38.18,15.4,1,3,14,288088.14
81.8,7,4,8.39,44.2,0,1,10,220612.38
183.85,7,4,12.6,57.3,1,2,10,369248.68
232.98,5,4,12.45,51.9,1,2,2,350191.4
179.01,3,2,11.7,87.1,1,3,6,200806.84
222.26,1,1,18.85,71.6,1,7,5,308866.31
398.71,7,4,39.57,35.4,0,0,1,501534.71
80.03,6,4,35.57,6.2,1,5,14,276048.01
279.92,3,2,13.25,92.1,0,3,2,332992.19
176.52,1,1,17.03,42.3,1,0,3,194180.26
79.21,5,4,26.85,106.8,1,1,10,205321.88
88.73,7,4,0.88,47.4,0,1,5,253192.7
381.23,4,3,32.84,86.1,0,1,7,467678.25
355.45,2,1,35.22,112.7,1,3,6,400506.72
365.61,5,4,34.32,78.1,0,1,3,453995.09
396.87,1,1,15.13,49.6,0,1,6,398781.32
107.08,1,1,18.59,68.1,1,2,4,148172.88
161.51,1,1,0.69,65.2,1,4,3,202706.34
277.61,1,1,16.1,70.2,1,2,4,330578.35
209.01,2,1,18.52,17.6,0,2,11,225307.07
184.8,3,2,36.3,83.8,1,1,8,230708.26
162.39,6,4,35.78,17.4,1,4,1,312209.65
249.7,4,4,38.65,1.8,1,3,3,342570.98
242.97,2,1,35.43,75.0,1,1,10,253303.44
89.74,1,1,0.53,14.0,0,2,12,126692.65
204.54,2,1,25.73,92.4,0,0,8,204587.62
234.78,5,4,2.92,103.9,1,1,12,393602.41
241.01,6,4,11.05,113.4,1,0,14,327314.57
107.74,1,1,23.22,79.7,1,4,10,157786.81
304.64,4,4,28.08,57.8,0,0,9,356817.15
39.32,1,1,26.25,42.3,0,3,3,53409.35
161.29,6,4,2.15,58.9,1,3,9,262654.05
318.68,4,3,4.32,22.8,1,4,10,413631.48
238.64,6,4,5.32,41.8,1,1,11,399717.72
126.63,4,3,3.84,86.2,0,0,10,189865.35
287.13,3,2,7.29,26.1,1,3,4,361364.56
239.93,7,4,27.6,31.7,1,1,12,379021.15
324.61,3,2,33.27,89.9,1,2,4,376209.21
301.96,2,1,16.47,21.3,1,2,13,387561.0
255.74,2,1,27.77,29.5,0,3,13,269080.09
210.63,4,4,8.16,2.1,1,1,12,408514.08
79.28,1,1,38.94,86.4,1,1,13,158053.52
126.69,7,4,14.13,74.1,0,4,7,312864.25
185.07,5,4,33.87,83.3,1,1,13,316006.36
251.74,5,4,37.83,25.7,1,1,6,372116.45
220.07,1,1,34.62,82.5,1,2,10,268625.23
136.63,1,1,2.87,71.6,0,5,14,216779.6
32.39,3,3,26.08,43.9,1,1,3,131419.58
213.61,5,4,4.98,52.5,0,3,8,336116.97
135.68,4,3,0.43,68.2,1,5,12,280029.41
301.81,6,4,2.26,59.2,1,1,14,439619.78
38.86,2,2,36.66,77.0,0,1,14,98843.37
246.39,6,4,36.36,21.7,0,2,5,323233.8
378.35,3,2,9.19,64.9,1,5,2,462958.22
94.53,5,4,21.97,54.0,0,1,10,170146.59
204.51,7,4,38.21,55.3,1,4,14,348003.02
63.83,1,1,19.97,56.3,0,1,3,62154.51
261.5,7,4,15.86,105.8,1,0,7,399070.14
233.7,7,4,19.43,98.2,1,0,10,330232.14
180.73,5,4,31.65,75.5,1,2,9,309896.41
222.91,4,3,19.2,86.0,1,1,1,304776.15
361.73,3,3,31.37,5.1,1,2,12,458309.47
102.63,1,1,17.38,89.3,1,3,6,139468.26
38.35,6,4,10.23,58.3,0,2,11,195853.58
348.82,4,4,13.19,38.1,1,1,14,439180.91
243.53,6,4,3.3,16.8,1,5,9,430866.79
359.54,2,2,20.0,9.0,0,3,7,444283.18
250.87,3,2,6.09,5.4,1,0,3,317520.95
329.76,4,4,32.5,19.4,1,1,7,445366.08
188.98,4,3,16.94,3.6,1,2,12,269024.25
307.45,6,4,30.65,87.9,1,2,2,423943.85
367.83,1,1,38.19,29.8,0,2,10,302774.25
241.69,2,2,34.01,44.2,1,3,2,308686.35
96.89,6,4,38.07,98.7,1,1,1,208891.93
129.46,4,3,22.8,13.8,1,0,3,256227.32
103.5,3,2,6.78,100.3,1,3,1,199022.81
121.34,4,3,37.43,76.7,1,1,8,200327.2
143.37,5,4,34.77,41.0,0,1,13,254655.35
235.4,3,2,34.6,14.1,0,1,11,298430.1
247.56,3,3,27.79,11.0,0,3,8,298121.58
187.8,4,3,25.07,40.3,1,2,4,316725.74
257.71,1,1,0.79,16.8,1,5,1,312169.13
60.18,3,3,29.97,32.1,0,4,2,68557.96
62.48,5,4,3.84,6.4,1,4,2,237631.45
93.58,6,4,10.54,71.4,0,3,2,212945.04
221.69,1,1,22.15,17.4,0,2,9,221043.78
109.18,1,1,18.18,90.8,0,2,7,66908.8
134.82,1,1,0.83,26.2,1,5,9,208007.16
178.12,3,2,32.99,95.8,1,3,10,218682.11
330.39,1,1,35.18,22.8,0,0,10,299281.43
35.13,4,4,27.34,86.6,0,1,2,150005.34
270.27,1,1,21.73,40.0,1,1,5,242291.62
277.48,5,4,38.44,70.0,0,2,1,366521.31
325.5,2,1,4.97,4.6,1,2,2,394939.23
375.12,5,4,29.57,59.4,1,1,4,483586.89
37.45,3,3,5.31,17.8,0,1,10,154195.29
86.9,1,1,15.4,58.4,1,2,1,154892.9
357.88,1,1,23.5,17.0,1,2,12,381389.04
199.65,4,4,29.54,52.5,1,2,8,285245.26
238.9,6,4,0.35,13.3,1,5,6,399949.6
275.32,1,1,10.57,26.4,1,4,14,315170.27
281.25,7,4,21.62,71.4,1,4,14,371029.86
374.74,5,4,21.41,117.2,1,0,1,457271.62
398.87,3,2,25.58,53.9,0,1,9,452208.9
296.46,2,1,12.29,82.5,0,2,1,302278.8
136.27,1,1,21.71,64.7,1,0,11,181623.84
355.51,2,1,7.75,59.8,1,2,4,420800.61
48.21,1,1,7.64,7.8,1,2,5,143249.72
115.5,3,2,23.15,17.3,0,2,13,164888.69
362.03,6,4,27.48,106.0,0,2,11,441150.17
124.79,5,4,4.99,49.2,0,2,9,253178.32
111.64,3,2,5.09,73.7,1,0,13,171596.89
81.11,2,2,22.7,63.4,0,4,12,106645.93
347.87,1,1,10.95,45.5,1,9,2,423793.21
215.02,2,1,15.82,46.5,0,3,12,222883.09
279.71,5,4,16.15,66.7,1,0,9,406526.21
118.45,7,4,7.31,16.9,1,4,12,313712.86
310.47,3,3,0.25,46.5,0,0,14,369020.31
311.2,2,2,34.16,53.6,0,2,1,332550.44
145.66,2,2,28.66,118.2,1,1,4,204305.51
181.95,5,4,27.68,42.2,1,5,11,349844.29
107.59,7,4,21.95,77.3,1,1,7,240074.78
391.33,1,1,28.1,16.5,1,1,4,381949.01
268.87,7,4,37.44,7.9,1,4,8,418571.11
375.78,2,2,26.69,104.6,0,3,7,390874.07
142.25,5,4,10.75,87.7,1,2,6,282620.74
319.3,1,1,22.91,38.1,0,2,5,360405.23
313.37,7,4,17.8,60.5,0,0,10,405094.42
285.91,7,4,22.35,16.3,0,3,3,380271.26
387.29,7,4,20.8,84.9,0,0,8,503625.31
175.62,6,4,34.38,8.4,0,2,4,299568.89
78.37,1,1,26.14,90.8,1,0,8,98015.83
278.53,7,4,7.71,65.6,1,0,1,452824.83
299.84,6,4,2.71,33.5,1,1,11,405796.34
242.77,3,3,17.09,103.5,1,2,13,270477.86
106.52,5,4,0.82,118.3,1,3,2,199280.52
216.65,7,4,12.87,30.5,0,1,14,333578.97
145.51,1,1,14.85,96.7,1,1,2,206502.79
188.16,6,4,15.15,90.0,1,1,12,285451.47
268.73,6,4,39.18,89.7,0,0,6,353134.72
305.73,3,3,12.3,114.9,1,1,5,381712.04
115.92,4,4,10.76,58.4,1,1,13,274597.68
179.97,5,4,5.35,80.9,0,1,10,264152.7
129.59,4,4,20.54,98.9,0,3,10,192407.73
103.49,1,1,6.32,57.5,1,1,13,173195.47
319.85,5,4,24.73,57.8,0,1,7,377727.93
366.42,3,2,6.38,38.2,1,2,2,472179.69
166.99,1,1,23.15,93.7,1,1,9,195459.29
307.97,5,4,33.09,82.3,1,4,2,373882.47
361.89,5,4,1.89,54.1,0,1,1,480506.86
343.07,4,3,16.91,50.3,1,4,14,448410.86
97.64,1,1,18.55,8.7,0,5,2,127918.28
383.83,3,2,31.68,0.8,1,3,11,428553.6
169.37,3,3,18.82,63.5,0,1,3,270611.95
155.52,1,1,22.79,50.1,0,3,14,102357.29
53.1,1,1,31.69,95.5,1,1,6,39286.25
209.88,6,4,22.48,65.1,1,4,7,339804.66
70.34,2,1,14.46,112.4,0,1,11,102753.31
121.96,4,3,3.62,23.5,1,4,6,254544.25
147.27,1,1,29.25,118.8,1,2,1,146965.07
329.27,1,1,34.87,35.8,1,2,9,353723.04
353.93,2,2,38.81,77.1,1,3,12,336794.94
141.91,2,2,37.08,60.2,1,3,8,201784.41
347.72,5,4,31.94,43.1,1,1,12,442305.51
347.18,7,4,25.81,16.7,0,3,2,491770.73
312.92,3,2,31.3,16.2,1,4,1,395566.28
84.28,4,4,17.4,85.4,1,0,7,215442.56
285.42,5,4,23.87,45.3,0,3,3,368824.56
379.66,1,1,14.08,115.4,0,0,3,341118.62
282.54,2,1,13.2,39.1,1,3,11,336093.56
152.7,6,4,30.32,118.0,1,3,10,242946.23
215.21,3,3,18.27,24.7,1,0,9,354741.26
268.92,5,4,8.64,12.3,1,1,14,441425.44
218.91,6,4,8.24,37.5,0,3,2,313285.94
74.38,3,3,34.4,106.3,0,0,14,119825.96
145.46,7,4,27.17,62.6,0,4,13,307436.87
326.89,7,4,21.93,16.3,0,0,5,439720.8
348.72,6,4,16.16,24.3,1,0,4,464376.43
80.8,2,1,17.35,37.4,0,3,14,146898.13
382.38,5,4,2.49,70.8,0,1,1,513048.96
151.66,5,4,18.31,39.9,1,0,6,241382.67
275.06,7,4,31.86,89.6,1,1,6,409761.82
308.18,3,2,15.64,74.0,1,2,11,366822.12
330.42,6,4,15.47,104.9,1,1,1,410275.59
379.93,2,1,0.83,60.1,0,1,7,357270.35
145.78,1,1,18.42,39.7,0,1,6,135226.51
347.65,5,4,1.21,119.6,0,5,14,445436.63
78.72,1,1,22.9,42.7,0,3,14,127274.19
290.87,2,1,20.37,51.4,0,2,4,236629.23
304.53,7,4,33.63,97.1,1,2,7,436439.88
280.76,5,4,23.35,10.6,1,4,3,391351.55
123.36,5,4,13.07,46.4,0,2,10,251027.13
353.03,6,4,20.75,10.3,0,0,11,483166.48
92.48,1,1,28.05,16.7,0,2,6,135771.42
49.84,7,4,3.94,0.6,1,2,6,241904.25
295.46,6,4,24.92,1.1,0,3,13,402911.77
205.93,4,4,36.68,45.6,0,4,10,318752.1
344.17,1,1,12.11,97.1,1,5,6,362336.12
171.86,1,1,25.14,70.4,0,1,3,173449.69
92.26,4,3,32.89,76.2,1,0,10,168053.66
339.48,2,1,20.57,62.3,1,3,5,384374.88
233.1,2,2,28.78,98.4,0,1,13,207415.01
100.0,5,4,12.58,105.6,1,1,1,223172.02
296.54,3,2,12.38,102.0,1,0,6,354969.16
219.11,6,4,26.77,97.5,0,3,7,349411.28
253.6,3,3,28.28,21.9,0,0,5,299762.96
200.53,5,4,37.49,71.3,1,1,5,246870.73
336.62,3,3,9.15,69.9,0,2,13,373231.56
336.94,1,1,18.84,63.4,1,0,6,386809.5
292.47,1,1,10.17,57.7,0,3,7,304979.21
69.0,4,4,3.39,10.7,0,3,4,176045.38
340.38,4,3,16.25,12.3,1,6,7,427059.87
278.27,5,4,15.09,108.3,1,1,5,399310.09
287.9,5,4,10.96,75.6,1,3,7,396454.11
164.3,7,4,12.02,31.5,1,4,1,344119.16
355.33,5,4,14.54,33.5,0,5,10,441491.92
298.39,1,1,39.56,73.2,1,2,12,277060.39
71.66,3,3,31.36,48.8,1,5,2,161421.43
180.88,6,4,3.04,53.0,0,1,2,309394.35
357.96,7,4,34.92,7.3,1,1,7,495118.77
47.46,7,4,25.41,16.6,1,3,9,216332.49
385.72,7,4,35.65,47.2,1,1,7,540933.55
281.29,5,4,13.8,84.0,0,1,12,359919.54
263.61,5,4,18.69,5.8,0,1,6,404634.5
130.11,1,1,35.87,40.1,0,3,3,133364.89
122.05,6,4,11.05,83.4,1,1,5,253726.55
378.56,1,1,36.64,95.0,1,2,10,379458.7
140.36,6,4,33.17,22.8,1,3,2,307089.4
316.94,1,1,39.23,87.8,1,3,9,297817.13
175.46,3,3,13.11,114.6,1,0,6,214763.37
81.52,5,4,9.58,108.8,1,4,9,246370.81
33.96,2,2,13.37,94.7,1,3,9,139559.36
231.38,2,2,38.2,85.5,0,0,12,245992.13
391.04,5,4,13.46,28.2,1,0,7,488304.42
166.58,7,4,22.7,76.1,1,2,14,312766.23
162.16,5,4,16.27,77.2,0,1,5,233972.28
157.31,5,4,15.97,48.8,1,1,4,316674.49
222.6,5,4,7.9,59.2,1,2,1,363986.16
193.05,7,4,21.58,83.3,0,2,9,328928.66
355.57,6,4,34.01,114.3,0,0,6,434390.9
217.04,3,3,2.17,35.4,1,3,14,318346.94
217.87,2,1,35.59,29.6,0,1,2,234171.63
81.2,4,3,26.69,72.2,1,2,12,180285.59
393.61,2,1,24.75,15.7,0,2,7,431965.87
122.49,2,1,25.11,69.9,0,3,12,108554.35
57.14,7,4,11.99,10.7,1,3,6,223836.05
275.36,1,1,16.72,58.9,0,0,13,258805.8
250.29,5,4,32.01,74.4,0,0,4,325397.18
183.6,5,4,12.39,8.4,1,1,6,349933.75
186.21,5,4,18.91,24.8,0,2,13,259200.85
320.47,1,1,0.98,40.2,1,3,11,374169.94
102.41,7,4,29.4,44.2,1,2,6,259558.62
333.49,3,3,16.82,81.1,0,2,5,402048.23
270.04,3,3,21.11,63.5,1,2,1,358408.86
185.02,7,4,4.76,45.9,1,4,3,362109.53
199.47,4,3,39.67,54.1,0,2,7,234095.29
124.96,3,3,12.24,1.6,0,2,2,218901.09
308.28,7,4,25.47,92.5,0,0,10,401973.14
219.76,3,2,23.33,4.9,1,2,10,294234.32
148.72,5,4,31.45,99.5,1,4,1,289618.91
250.54,6,4,11.89,64.9,1,1,8,426152.64
398.42,7,4,30.29,63.3,1,6,7,500481.42
191.05,2,2,15.42,84.5,0,2,6,242710.16
370.66,3,2,16.56,103.1,0,1,10,425666.99
157.66,3,2,26.97,113.1,1,0,5,207959.58
50.25,1,1,31.41,65.2,1,1,6,51976.26
105.57,4,3,26.74,18.1,0,3,1,204749.92
184.92,6,4,36.02,105.4,0,2,12,273215.47
111.26,1,1,11.55,4.9,1,2,9,253549.29
30.08,5,4,36.04,96.9,0,1,1,133332.55
368.55,2,1,5.41,81.7,1,3,4,399378.51
342.24,4,3,26.45,108.6,0,2,13,349831.53
304.65,1,1,22.0,107.7,0,0,3,261466.06
92.09,7,4,19.89,6.4,0,0,4,260957.73
74.53,3,3,12.57,73.1,1,0,1,125508.31
55.01,3,3,20.25,15.0,1,4,10,122616.1
297.89,4,3,6.64,9.4,1,3,4,438914.3
373.66,3,2,14.9,53.8,0,2,4,403785.86
189.3,7,4,4.13,11.7,0,1,3,335898.78
74.08,1,1,22.96,87.3,0,1,8,93248.33
219.59,1,1,4.01,116.3,0,1,7,215455.8
159.07,3,3,6.58,68.3,0,0,9,183755.0
168.69,3,2,3.6,28.2,1,2,2,248324.38
259.89,5,4,15.38,101.2,0,0,10,355523.35
295.93,2,1,33.71,102.4,1,2,3,317123.79
70.92,4,3,36.29,87.9,1,2,6,200606.16
43.17,1,1,3.06,73.8,1,1,2,107132.5
397.9,4,4,25.46,104.1,1,1,13,451948.26
116.11,5,4,27.44,19.6,0,3,12,262162.91
49.92,1,1,21.44,111.8,1,3,12,118994.65
100.25,5,4,26.75,113.7,1,2,2,203198.4
44.41,5,4,9.5,104.6,0,3,10,174221.11
174.97,6,4,19.69,30.1,0,1,2,314984.52
326.89,3,3,15.76,103.0,1,3,12,404129.51
156.26,7,4,3.77,59.7,1,3,2,299609.47
194.35,6,4,25.1,71.4,1,3,13,404161.93
279.97,4,4,19.91,100.9,0,1,5,338454.2
218.29,7,4,11.15,3.5,0,1,12,369589.09
348.73,4,4,19.05,43.6,1,2,14,470939.91
350.43,3,2,31.06,97.9,0,2,1,360227.14
33.67,7,4,32.11,97.7,1,3,7,221216.51
317.88,6,4,26.05,101.8,1,1,1,434826.67
200.47,4,3,18.82,20.3,1,2,1,294415.44
395.87,6,4,23.11,84.7,1,2,5,478677.73
208.8,3,2,15.52,17.6,0,2,7,257656.59
395.15,7,4,5.24,94.2,1,1,3,548178.23
309.19,7,4,15.55,29.4,1,4,7,463874.14
121.98,1,1,21.31,88.5,1,3,9,170340.36
229.21,5,4,24.03,54.6,1,0,11,383952.99
397.09,5,4,37.44,118.4,1,2,4,475206.08
