age,income,gender,education_level,marital_status,purchases_last_month,website_visits,account_age_months,satisfaction_score,churn
47.0,55435.98840995579,Male,Bachelor,Single,4.0,10.0,111,4.2,0
43.0,-2634.8766794050753,Male,,Married,6.0,,26,3.38,0
65.0,89153.62400712408,Female,Bachelor,Married,4.0,13.0,116,1.32,0
38.0,70038.46316954137,Female,Master,Divorced,5.0,9.0,239,3.45,0
45.0,73138.15757921347,Male,PhD,Divorced,4.0,10.0,174,4.07,0
43.0,39948.32820511902,Female,Bachelor,,4.0,6.0,13,,0
,59143.03888809222,Female,PhD,Married,5.0,10.0,34,3.95,0
38.0,63729.217502713196,Female,High School,Divorced,,5.0,62,4.51,0
,55243.58764787803,Female,Bachelor,Single,2.0,9.0,232,4.95,0
,25312.743494930524,Female,High School,Single,8.0,5.0,73,2.64,1
,115373.8409651811,,PhD,Married,3.0,12.0,51,1.1,0
58.0,76716.5847565645,,PhD,Married,3.0,8.0,211,2.68,0
,,Male,Master,,2.0,11.0,215,3.64,0
64.0,86277.71242027958,Male,Bachelor,Divorced,5.0,,41,4.57,0
,72883.84422077682,Male,High School,,3.0,15.0,55,4.75,1
28.0,46455.94239840599,Female,Master,Single,4.0,5.0,156,4.64,0
40.0,,Female,PhD,Single,4.0,10.0,94,3.63,0
65.0,77044.3201315603,Male,PhD,Divorced,2.0,,189,,1
39.0,47214.28365371883,Female,Master,Married,,8.0,135,1.01,0
34.0,75800.2933657009,Female,High School,Divorced,0.0,7.0,206,2.45,0
22.0,55188.59935647838,Male,PhD,Married,4.0,17.0,2,4.63,0
61.0,64169.56399597226,Male,,Divorced,,8.0,204,3.76,0
,71993.00933826453,Male,,Divorced,,15.0,235,2.87,0
47.0,87369.9540260992,Female,Master,Married,,8.0,2,1.42,0
32.0,47080.08029745892,Female,PhD,Divorced,,10.0,156,,0
44.0,67299.24361304527,Female,High School,Divorced,3.0,15.0,54,3.22,0
52.0,100314.5245246239,Male,Bachelor,,2.0,8.0,220,4.59,0
50.0,56479.05007946097,Male,Master,Married,4.0,10.0,204,1.38,0
37.0,63931.13555399165,Female,High School,Married,3.0,9.0,94,1.62,0
33.0,100284.60948955975,Male,PhD,Single,1.0,12.0,58,3.62,0
51.0,72749.5494389821,Male,Master,Married,2.0,13.0,175,2.18,0
,30520.394416777683,Female,Master,Single,5.0,10.0,61,1.68,0
52.0,44090.4469569127,Male,High School,Married,,5.0,104,1.71,0
57.0,,Male,Master,Married,3.0,12.0,168,2.97,0
,68460.0981578095,Male,High School,,0.0,8.0,214,3.33,0
64.0,,Female,PhD,,0.0,,18,4.62,0
56.0,,Female,Bachelor,Single,4.0,5.0,142,,0
23.0,,Male,High School,Single,7.0,8.0,25,3.77,0
26.0,58511.723531359276,Female,Bachelor,Married,4.0,7.0,138,,0
37.0,20737.795811235286,Female,Master,Divorced,5.0,7.0,100,3.85,0
18.0,83213.19777601944,Female,High School,Single,3.0,11.0,48,3.59,1
25.0,44022.9539787484,Male,PhD,Married,3.0,20.0,176,1.86,0
40.0,81142.73537601858,Female,High School,Single,5.0,10.0,189,3.68,0
20.0,,Male,High School,Divorced,,8.0,53,1.85,0
21.0,106981.98517575557,Male,High School,Divorced,5.0,11.0,137,3.37,0
42.0,,Female,Bachelor,Divorced,2.0,14.0,139,3.68,0
64.0,264391.33756798913,,Bachelor,Married,50.0,6.0,27,3.77,0
55.0,69072.45919994185,Female,Master,Married,6.0,7.0,59,4.64,0
,44814.94304342824,Female,Master,Divorced,,5.0,186,4.79,0
38.0,66383.20355017818,Male,Master,Single,2.0,14.0,141,4.24,0
52.0,55981.94988915255,Male,Master,Single,3.0,10.0,193,4.51,0
63.0,58593.23100656257,Female,High School,Divorced,4.0,,231,1.08,0
69.0,42032.67024144872,Female,,,3.0,10.0,139,2.45,0
,66008.92119525553,Female,Bachelor,Single,9.0,,57,1.16,0
53.0,382423.00256860687,Female,Bachelor,Single,40.0,12.0,195,1.9,0
29.0,26958.064106565456,Male,Bachelor,Single,,6.0,194,2.53,0
34.0,46228.14693469725,Male,,Married,,11.0,110,4.47,0
56.0,63360.94338360541,,,Divorced,3.0,,106,3.05,0
,13053.667175731716,Female,,Married,2.0,11.0,24,3.6,0
52.0,94805.28867425837,Male,PhD,Single,,8.0,212,2.45,0
30.0,,Male,High School,Divorced,3.0,12.0,177,3.41,0
32.0,,Male,PhD,Married,20.0,,168,4.26,0
35.0,55853.15447486423,Male,High School,,8.0,15.0,79,2.2,0
68.0,62747.45677596447,Female,High School,Single,,8.0,198,4.73,0
50.0,44870.54204095325,Male,High School,Married,,10.0,84,1.85,0
23.0,79608.27331977854,Male,PhD,Divorced,6.0,,214,4.68,0
44.0,67994.13078882446,Male,Bachelor,Married,8.0,8.0,2,1.11,0
40.0,43255.16212789289,Male,,Single,6.0,6.0,182,3.17,0
44.0,49551.897661552575,Female,PhD,Divorced,3.0,8.0,143,4.94,0
51.0,29664.606072193616,Female,Bachelor,Single,5.0,14.0,48,3.44,0
63.0,,Male,Master,Divorced,0.0,12.0,98,3.22,0
55.0,67751.96656424722,,,Single,1.0,13.0,182,3.73,0
31.0,43462.70887860343,Female,Master,Single,,14.0,46,2.16,0
53.0,96085.68906098185,Female,Master,Married,,17.0,185,1.22,1
25.0,61418.46400618285,Female,,Single,9.0,11.0,183,2.0,0
52.0,,Male,PhD,Married,3.0,12.0,188,1.7,0
36.0,37133.05427864875,Female,Bachelor,Single,3.0,15.0,95,4.69,0
47.0,81059.39389362856,Female,Bachelor,,,,158,4.41,0
31.0,58469.727947818516,Male,PhD,Single,3.0,7.0,156,,1
37.0,79839.89653115271,Male,PhD,Divorced,3.0,16.0,180,4.34,0
66.0,52670.240398438684,,Bachelor,Married,,10.0,97,1.85,1
42.0,48795.3581499298,Male,PhD,,3.0,9.0,169,1.8,0
57.0,,Female,PhD,Married,7.0,10.0,113,4.07,0
41.0,42828.45245942815,Male,Master,Single,,10.0,21,2.31,0
31.0,69781.08266740723,,PhD,Divorced,5.0,9.0,238,,1
43.0,55764.32779197264,Female,Master,Married,4.0,11.0,87,,0
55.0,77574.46826751549,Male,High School,Single,4.0,10.0,42,,0
40.0,96369.679750716,Male,Master,,,5.0,13,3.26,0
39.0,52156.44633597982,Female,Master,,2.0,,45,2.05,0
65.0,49057.157224070885,Female,,Single,4.0,7.0,90,,1
36.0,73316.16778074711,Male,Bachelor,Divorced,3.0,,182,3.59,0
63.0,38359.92809593864,Male,,Single,,9.0,147,3.81,0
68.0,,Male,High School,Divorced,6.0,11.0,155,4.55,0
20.0,88920.45100112946,Female,,Married,3.0,16.0,168,4.64,0
59.0,40017.607216791395,Female,Bachelor,Married,3.0,15.0,135,4.45,0
36.0,28337.503611861874,Male,,,5.0,11.0,25,3.59,0
26.0,36788.456942875644,Female,,Divorced,1.0,11.0,177,2.8,0
45.0,,Male,Bachelor,Single,1.0,14.0,104,3.72,0
37.0,76035.21128709953,Female,High School,Divorced,5.0,10.0,164,3.67,0
62.0,90983.40631558807,Female,PhD,Married,,9.0,71,1.87,0
24.0,75802.52425237648,Male,PhD,Married,1.0,4.0,119,3.03,1
31.0,55276.15566767085,Male,,Single,6.0,12.0,84,1.83,0
26.0,,,Master,Divorced,3.0,,152,,0
,42604.43934389929,Female,,Married,5.0,10.0,189,2.29,0
64.0,81944.16091128465,Female,PhD,,,11.0,92,4.22,0
69.0,68640.57879965066,Male,PhD,Divorced,4.0,8.0,113,2.51,0
31.0,75463.95564032927,,PhD,Single,,3.0,69,4.05,0
55.0,,Male,Master,Single,,,52,1.88,0
53.0,,Female,Master,Married,3.0,13.0,164,4.05,0
57.0,74501.46279962406,Male,Master,Single,5.0,,223,1.72,1
34.0,88870.2579904723,Female,Master,Divorced,7.0,15.0,179,2.96,0
47.0,,Female,Master,Single,,14.0,33,1.45,0
26.0,75609.03814341639,Female,Master,,1.0,15.0,53,3.11,0
50.0,45758.56406779432,Female,PhD,Married,2.0,16.0,216,4.28,0
69.0,102343.87545653217,Male,Bachelor,Divorced,4.0,13.0,202,4.02,0
42.0,,Female,Bachelor,Single,1.0,14.0,38,1.2,0
31.0,72870.10348104223,Male,Master,Single,3.0,9.0,172,,0
,63312.19230467265,Male,Bachelor,Married,3.0,7.0,5,4.41,0
52.0,112106.06242720986,Male,Bachelor,Single,5.0,17.0,118,3.6,0
58.0,,Male,,Married,10.0,,31,1.24,0
31.0,49698.879540197435,Female,,Married,5.0,11.0,137,2.3,0
47.0,72790.13025226125,Male,Master,Single,2.0,12.0,32,3.23,0
58.0,72344.81733550745,Female,Bachelor,Divorced,,6.0,169,1.69,1
,56850.60272482116,Female,Master,Married,4.0,,5,3.73,0
21.0,190523.41357718917,Female,Master,Divorced,,8.0,179,3.54,0
45.0,49440.02277219287,,,Single,,14.0,54,1.81,0
25.0,77629.97896289839,Male,Master,Divorced,5.0,8.0,219,3.2,0
19.0,25051.021075320743,,Bachelor,Divorced,,12.0,28,4.25,0
58.0,,Male,High School,Divorced,2.0,12.0,171,2.5,0
63.0,79897.27843633566,,Bachelor,Divorced,2.0,15.0,12,1.99,0
39.0,290650.3780999952,Female,PhD,Single,40.0,10.0,197,3.8,0
,103474.20279105485,Male,High School,Single,7.0,,200,1.28,0
33.0,,Female,High School,Divorced,2.0,7.0,17,,0
46.0,40772.642621611325,Female,,Single,8.0,8.0,8,4.77,0
66.0,,Female,Bachelor,Single,,8.0,226,4.86,0
65.0,99873.81133490599,Female,PhD,Married,8.0,13.0,215,2.73,0
47.0,41100.25698496739,Female,Bachelor,Single,6.0,10.0,18,3.49,0
29.0,,Male,PhD,Divorced,8.0,14.0,117,4.43,0
52.0,47761.61371149131,Female,Bachelor,Single,5.0,14.0,10,1.89,0
,32143.817836230603,Female,Bachelor,Single,4.0,13.0,39,1.11,1
63.0,47904.30219389195,Male,,Single,4.0,12.0,41,2.54,0
67.0,304122.9250944904,Female,,Single,50.0,8.0,108,4.54,0
38.0,,,Bachelor,Married,5.0,12.0,44,3.02,0
38.0,56506.62119778124,Female,PhD,Divorced,5.0,,197,3.12,0
22.0,60505.81398669352,Female,PhD,Divorced,4.0,15.0,43,3.77,0
65.0,48368.09553859739,Male,PhD,Single,4.0,11.0,209,3.3,0
37.0,148830.1772750341,Female,High School,,40.0,8.0,175,1.22,0
54.0,,,Bachelor,Married,3.0,11.0,203,3.24,0
,52710.28439327278,Male,Bachelor,Single,3.0,9.0,111,3.59,0
61.0,61692.79557086428,Male,Master,Married,3.0,8.0,176,3.57,0
50.0,51227.70957547498,Female,High School,Divorced,5.0,9.0,19,3.91,0
26.0,23813.46014277316,Male,PhD,Divorced,1.0,6.0,21,3.08,0
26.0,64028.00186536344,Female,,Married,3.0,16.0,236,4.6,0
21.0,92586.09765808628,Male,Bachelor,Divorced,6.0,8.0,3,,0
52.0,57707.069729777046,Female,PhD,Single,,,104,3.07,0
34.0,48409.38844847835,Male,Bachelor,Single,6.0,,56,4.12,0
51.0,58790.11919512962,,Bachelor,Married,4.0,14.0,127,4.33,0
41.0,37912.40310873762,Male,Master,Divorced,3.0,13.0,171,3.59,1
49.0,36622.017414077025,Male,High School,Divorced,3.0,7.0,129,,0
18.0,,Male,Bachelor,Married,2.0,6.0,88,2.33,1
25.0,79806.43058064664,Male,Bachelor,Married,,,36,1.08,0
62.0,57058.032956111594,Male,Bachelor,Divorced,2.0,12.0,6,2.18,0
40.0,20524.699047684662,Male,Master,Married,2.0,,74,3.28,0
64.0,67066.97853071502,Male,Bachelor,Single,3.0,15.0,239,4.22,0
,,Female,High School,Divorced,3.0,12.0,232,3.34,0
29.0,55122.036731034306,Male,High School,Married,5.0,9.0,46,1.16,0
29.0,56443.08449193154,Female,PhD,Married,,,226,2.04,0
63.0,,Male,High School,Married,7.0,10.0,216,,0
,69627.0799578682,Female,PhD,Divorced,6.0,6.0,151,3.84,0
32.0,46580.330710107744,Female,High School,Single,,8.0,20,4.47,0
58.0,,Male,,Single,2.0,9.0,181,4.87,0
36.0,46848.389070296886,Male,Bachelor,Divorced,3.0,11.0,166,4.57,0
43.0,66835.82936237927,,Master,Married,4.0,8.0,35,2.87,0
69.0,59073.1150788088,Female,Master,Divorced,3.0,12.0,162,3.99,0
46.0,91102.232386186,Male,,Divorced,,7.0,238,,0
39.0,68189.58772396097,Male,Bachelor,Married,,,178,1.26,0
,87740.14638249842,Male,,Divorced,2.0,13.0,47,1.22,0
38.0,62172.47001554333,Female,High School,Single,8.0,,36,,0
68.0,56585.19398971437,Male,PhD,Divorced,,7.0,16,1.15,0
55.0,59236.1846092955,Male,Bachelor,Married,,12.0,215,4.4,0
37.0,44571.81597245615,Male,Master,,2.0,11.0,108,2.96,0
,70633.37567407744,Male,High School,Single,,17.0,177,4.24,1
68.0,46192.83318393027,,High School,Divorced,4.0,10.0,65,4.76,0
21.0,62249.26083035699,Female,Bachelor,Divorced,6.0,9.0,63,4.98,0
24.0,77104.03932927824,,Bachelor,Divorced,3.0,,52,4.75,1
45.0,,Male,Master,Divorced,4.0,,73,3.87,0
45.0,63257.2016772998,Male,PhD,Married,4.0,14.0,204,2.77,0
21.0,,Female,Master,Single,6.0,8.0,60,3.39,0
39.0,74837.75500761629,Male,Master,Single,7.0,12.0,101,4.27,0
29.0,52352.458183580486,Female,Bachelor,Single,2.0,10.0,17,4.59,0
62.0,102156.06908848355,Male,Master,,4.0,14.0,195,4.83,0
20.0,48475.15594242113,Female,Master,Single,5.0,9.0,38,,1
39.0,61819.89252299131,Female,PhD,Married,3.0,10.0,29,3.16,0
61.0,89082.39506796855,Male,High School,Divorced,0.0,4.0,31,4.87,0
19.0,88589.16485597647,Female,High School,Divorced,5.0,11.0,227,4.83,0
41.0,60286.40796071323,Male,PhD,Single,5.0,4.0,187,2.91,0
,79808.33495681256,Female,High School,Divorced,,4.0,54,3.59,0
44.0,55520.55327112889,Male,Master,Divorced,2.0,6.0,102,4.24,0
58.0,50226.422194018836,Male,PhD,Single,5.0,,181,2.73,0
18.0,35744.218537631205,Male,PhD,Married,7.0,7.0,26,4.32,0
25.0,74477.6273095856,Female,Bachelor,Married,6.0,8.0,141,1.45,0
40.0,76584.41862536912,Male,High School,Single,3.0,8.0,185,2.92,0
55.0,48642.214088886765,Male,Bachelor,Married,2.0,13.0,19,,0
23.0,,Male,Master,Married,5.0,7.0,224,3.74,1
39.0,,,PhD,Married,6.0,10.0,111,1.47,0
42.0,82933.64600234729,Male,Master,Divorced,1.0,,27,1.41,0
35.0,41970.32114842277,Female,High School,Divorced,2.0,9.0,231,4.6,0
34.0,80031.24559526776,,,Divorced,,6.0,13,2.21,0
29.0,42062.76437498638,Female,High School,Married,5.0,13.0,52,2.31,0
23.0,2095.633762906298,Male,Master,Divorced,2.0,,98,4.11,0
43.0,,,Bachelor,Married,3.0,11.0,192,2.66,0
,91264.0291918597,Female,High School,Single,,10.0,186,4.33,0
25.0,87948.95920873883,Male,Master,Married,1.0,7.0,19,2.61,0
36.0,67544.70338185309,Male,High School,Divorced,4.0,7.0,83,,0
,49165.41173500211,Female,,Married,4.0,4.0,3,3.1,0
18.0,69728.99367825293,Female,,Divorced,4.0,7.0,67,,0
46.0,273083.9829689089,Male,Bachelor,Divorced,30.0,14.0,26,2.31,0
62.0,49726.88616061378,Female,Bachelor,Single,,14.0,6,2.45,0
66.0,81240.04404611142,Male,PhD,Single,1.0,8.0,141,4.88,0
52.0,49479.28440578814,Female,Bachelor,Divorced,,11.0,238,3.95,0
57.0,,Male,PhD,Married,4.0,11.0,230,,0
31.0,,Male,Bachelor,Single,6.0,10.0,27,2.18,0
52.0,101169.83909645778,Female,High School,Single,3.0,,105,3.13,0
65.0,27187.311194297617,Male,High School,Divorced,1.0,13.0,88,2.25,0
62.0,40864.61336590864,Male,High School,Married,2.0,15.0,10,2.04,0
37.0,56892.64531619354,Female,High School,Single,2.0,12.0,16,3.14,0
66.0,20319.121936238742,Male,PhD,Single,2.0,14.0,23,4.95,0
30.0,,Male,,Married,,12.0,47,,0
55.0,102459.23830893917,Male,Master,Single,60.0,9.0,12,1.97,0
66.0,54158.21579377984,Female,High School,Married,5.0,10.0,156,1.97,1
63.0,54665.79980231774,,Master,Divorced,4.0,,77,4.17,0
66.0,66659.98962465732,Female,Master,Single,4.0,,18,3.04,0
25.0,56059.97036447315,Female,Bachelor,Divorced,5.0,6.0,58,2.54,0
60.0,65990.32929021698,Female,PhD,Married,3.0,9.0,130,4.38,0
37.0,,Male,High School,Divorced,2.0,8.0,174,2.19,0
50.0,,Male,,Divorced,5.0,12.0,145,2.57,0
43.0,71886.20006347045,Male,Master,Divorced,2.0,11.0,87,1.29,0
,,Female,,Married,5.0,9.0,64,,1
38.0,70660.2286934478,Male,Bachelor,,5.0,14.0,87,1.55,1
66.0,,Female,High School,Married,,8.0,193,2.39,0
59.0,,Male,Bachelor,Married,3.0,5.0,54,3.1,0
60.0,78089.93282765243,Female,Master,Married,3.0,10.0,171,1.0,0
58.0,41863.679068031415,Male,PhD,Single,1.0,,78,1.76,0
26.0,77876.47910283535,Male,Bachelor,Single,4.0,13.0,204,1.7,0
41.0,66480.53544234046,Female,Bachelor,Single,1.0,7.0,183,2.01,0
54.0,58309.55381965754,Male,,Divorced,3.0,11.0,14,1.66,0
66.0,22460.13209097828,Male,Master,Divorced,4.0,7.0,172,1.78,0
58.0,90794.91114828887,Female,PhD,Married,2.0,12.0,38,4.94,0
34.0,52737.722772918234,,High School,Married,3.0,4.0,186,3.38,1
41.0,72691.27174311166,Male,High School,Single,4.0,6.0,105,4.05,1
38.0,,Female,PhD,Married,5.0,5.0,236,4.28,0
68.0,54571.29328875224,Female,Master,Divorced,7.0,,177,3.67,0
56.0,,Female,PhD,Married,11.0,9.0,16,3.82,0
58.0,60531.44566883694,Female,High School,,,8.0,226,3.53,0
56.0,54660.144196484245,Female,High School,Married,,8.0,82,3.6,0
30.0,58893.70882775695,Male,Bachelor,Divorced,4.0,6.0,74,4.71,0
28.0,,Female,PhD,Single,,4.0,211,1.74,0
63.0,69956.38353516589,Female,PhD,Married,3.0,9.0,30,2.1,0
36.0,,Male,PhD,Divorced,2.0,8.0,68,1.37,0
28.0,,Male,High School,Single,4.0,9.0,71,4.35,1
30.0,51518.60391113827,Male,Master,Single,,13.0,80,2.8,0
63.0,104497.72761992911,Male,High School,Divorced,6.0,7.0,115,4.63,0
62.0,,,Bachelor,Married,6.0,7.0,37,2.65,0
18.0,75248.85989663223,Female,High School,Married,6.0,8.0,197,2.77,0
57.0,21168.390123258992,Male,High School,Married,2.0,,55,2.79,0
61.0,72120.38277709964,Female,High School,,4.0,4.0,167,,0
36.0,53267.25834275891,Male,Bachelor,Single,6.0,12.0,185,4.06,1
29.0,40426.38537181294,Female,PhD,Married,2.0,11.0,177,2.41,0
25.0,52758.078993903604,Male,Master,Single,3.0,,97,3.52,0
25.0,42643.3053214116,Female,Master,,2.0,4.0,191,,0
62.0,350680.3093759506,Female,Bachelor,Divorced,10.0,,99,3.22,0
29.0,92319.88125126455,Female,PhD,Married,1.0,10.0,112,3.19,0
65.0,,Female,,Married,,9.0,118,4.55,0
50.0,115250.5048157917,Female,Bachelor,Married,3.0,10.0,162,4.58,1
62.0,28927.75140849191,Female,High School,Single,,10.0,57,2.95,1
43.0,49879.30591061787,Female,PhD,Single,,,97,1.1,0
,41139.49615315379,Female,Master,Single,8.0,,62,4.38,0
45.0,84587.36628719716,,Bachelor,Married,6.0,14.0,39,1.0,0
22.0,,Female,Master,Single,,5.0,74,2.91,0
25.0,63790.32392954508,Male,High School,,5.0,,67,1.08,0
42.0,72673.71063946119,Female,,Single,5.0,,190,2.41,0
44.0,30904.222989265163,Female,,Married,2.0,6.0,29,3.55,0
63.0,47573.02073590006,Male,Master,Divorced,5.0,,227,2.48,0
40.0,,Female,High School,Single,,,31,4.71,0
47.0,49038.24198984161,Female,Bachelor,Married,5.0,11.0,60,3.56,0
62.0,25727.14061862616,Male,,Divorced,5.0,10.0,39,,0
64.0,41954.74224631503,,,Divorced,,14.0,207,2.5,0
40.0,54274.63892789469,Female,Master,Single,4.0,10.0,1,1.15,0
66.0,63335.21039778856,Male,High School,Married,5.0,14.0,56,3.95,1
64.0,58583.73380098961,Female,Master,Single,4.0,10.0,211,3.86,0
37.0,47715.64316114051,,High School,Divorced,7.0,,101,3.12,0
35.0,78786.26877696939,Female,PhD,,7.0,8.0,186,2.67,0
35.0,57418.78126876183,,Master,Married,2.0,9.0,91,3.15,0
19.0,64188.02723995847,Female,Master,Divorced,2.0,16.0,149,3.99,0
21.0,,,High School,Single,4.0,8.0,182,3.85,0
47.0,90178.80528480424,Male,Bachelor,Single,3.0,11.0,199,3.63,0
50.0,52167.37789586278,Female,High School,Single,3.0,7.0,171,4.62,0
53.0,61493.85733186521,Female,Bachelor,,10.0,8.0,225,3.44,0
35.0,80699.9888425376,Female,,Single,4.0,15.0,182,1.06,1
54.0,65600.84522119918,Female,Master,,7.0,7.0,130,3.47,0
36.0,,Female,Master,,1.0,9.0,142,3.45,0
64.0,20526.889812067733,Female,High School,Married,4.0,,106,,1
45.0,73612.7000338777,Male,High School,Single,3.0,7.0,131,2.71,0
,61111.7388042698,Female,PhD,Married,,13.0,142,3.6,0
37.0,70831.302063451,,PhD,Divorced,4.0,16.0,5,3.82,0
66.0,,Male,Bachelor,Single,7.0,6.0,81,4.57,0
50.0,48816.84885754256,Female,PhD,Married,2.0,10.0,167,4.37,0
29.0,,Female,PhD,Single,3.0,,129,1.47,1
68.0,63962.53222559832,Male,PhD,Single,3.0,,120,3.44,0
32.0,34212.27017914181,Male,PhD,Married,2.0,5.0,43,3.39,1
58.0,86170.34312692325,,Bachelor,Divorced,,,92,2.21,0
56.0,31390.408712250563,Male,PhD,Married,,12.0,230,,1
19.0,78018.58468501085,Male,Bachelor,Married,6.0,8.0,187,1.8,1
46.0,89738.63543860413,,High School,Married,6.0,11.0,78,1.71,0
,37874.09128073474,Male,Master,Single,2.0,9.0,209,4.23,0
27.0,57544.76426524224,,High School,Divorced,2.0,16.0,15,1.59,1
19.0,55681.03507731647,Female,PhD,Divorced,0.0,9.0,46,2.06,0
68.0,,Female,Master,Single,,,7,1.87,0
28.0,96604.76710466127,Male,,Divorced,4.0,12.0,170,3.85,0
30.0,,Female,,Married,4.0,11.0,115,1.63,0
,,Male,High School,Divorced,8.0,13.0,7,1.1,0
31.0,90066.44997643502,Female,PhD,Single,4.0,7.0,175,2.5,1
35.0,53541.02343321704,Female,High School,Divorced,,8.0,88,2.22,1
68.0,41284.405682670076,Female,PhD,Single,,11.0,90,2.59,0
26.0,,,Bachelor,Married,,5.0,206,4.02,0
56.0,76112.81083414031,Male,Master,,4.0,12.0,239,,0
45.0,52143.18059703406,Male,High School,Divorced,1.0,14.0,19,1.15,0
20.0,71087.3678161509,Female,High School,Married,,10.0,53,,0
37.0,32467.69811850873,Male,Master,Divorced,4.0,,90,4.56,0
23.0,33579.45833162811,Male,High School,Single,3.0,14.0,16,,0
44.0,51198.27439494745,Female,Master,Married,4.0,6.0,226,4.99,0
19.0,71800.34839983456,,Bachelor,Single,,13.0,62,4.22,0
46.0,75229.95961970172,,PhD,Divorced,2.0,7.0,194,2.82,0
55.0,36359.679050838735,Male,Bachelor,Single,5.0,4.0,65,3.99,0
,,,PhD,Divorced,10.0,10.0,112,3.08,0
33.0,63330.1408086956,Female,,Divorced,4.0,,179,,0
47.0,42415.90611097364,Female,Bachelor,Married,2.0,,36,3.32,0
57.0,33316.23295954003,Male,PhD,Married,6.0,6.0,163,3.59,0
19.0,64596.46309808651,Female,Master,Single,3.0,13.0,235,1.24,0
34.0,85791.26448330891,Female,PhD,Divorced,,12.0,24,3.47,0
58.0,,Female,,Divorced,2.0,13.0,69,3.87,0
,41301.58301187527,Male,High School,Married,4.0,11.0,119,,0
52.0,22639.554258411466,Male,Master,Married,5.0,11.0,157,4.91,0
60.0,90589.81693777218,Female,PhD,Married,2.0,11.0,233,1.58,0
18.0,80837.01220639524,Female,High School,Married,,6.0,129,4.64,0
,,,Bachelor,Single,5.0,10.0,185,3.71,0
32.0,89559.87934530922,Female,PhD,Single,6.0,10.0,123,3.66,0
43.0,64478.38199507189,Male,PhD,Single,1.0,6.0,137,4.5,0
54.0,,Female,High School,Single,6.0,,100,4.33,1
38.0,71102.6449010042,Male,,Married,2.0,9.0,208,2.38,0
66.0,,Male,Master,Single,4.0,7.0,15,3.82,0
48.0,,Male,PhD,Single,2.0,8.0,74,1.2,0
42.0,75432.14219214537,Male,Bachelor,Single,4.0,10.0,229,2.86,0
40.0,77115.17535128165,Female,High School,Married,2.0,12.0,144,4.75,0
41.0,,Male,PhD,Divorced,8.0,8.0,230,2.1,0
55.0,35264.04635116288,Female,High School,Married,2.0,10.0,176,1.2,1
45.0,51099.00612733977,Male,Master,Divorced,,4.0,36,3.33,0
38.0,45773.90333640674,Male,,Divorced,1.0,,53,2.42,0
60.0,,Female,PhD,Single,,,79,,0
35.0,60960.9967553118,Female,Master,Single,2.0,13.0,131,3.33,0
,83298.1251527321,Female,Bachelor,Single,3.0,7.0,147,3.49,0
52.0,66345.15450467967,,High School,Married,,9.0,41,2.75,0
62.0,47108.46340656644,Male,Master,Married,4.0,10.0,37,3.03,0
26.0,22177.42276227109,Female,PhD,Single,,9.0,187,4.97,0
55.0,,Male,,Married,2.0,12.0,195,4.83,0
,25793.437795274454,Female,PhD,Married,8.0,6.0,136,3.83,0
61.0,46860.895261583275,,Master,Divorced,,12.0,88,1.65,0
51.0,45565.46443806649,Male,Bachelor,,1.0,5.0,14,2.44,0
,49831.457702331376,Male,PhD,Divorced,2.0,,189,4.53,0
20.0,33679.314801462846,Female,Master,Single,,8.0,35,2.69,0
,45494.46783780101,Male,Bachelor,Married,,7.0,144,4.82,0
45.0,,Female,,Divorced,,,71,2.95,0
61.0,82862.96975149866,,High School,Married,3.0,7.0,233,4.45,0
32.0,90649.99550931941,Male,PhD,Divorced,2.0,6.0,163,1.14,0
58.0,,Female,High School,Divorced,2.0,7.0,8,2.74,0
40.0,65424.38257796493,Female,Bachelor,,5.0,7.0,188,3.8,0
57.0,,,,Single,3.0,144.0,12,4.45,0
28.0,30586.780861257652,Female,High School,Divorced,4.0,9.0,177,3.44,0
65.0,76112.57013407402,Female,Master,Single,5.0,10.0,110,1.69,0
49.0,86046.89446791311,Male,High School,Married,4.0,9.0,80,4.54,0
,42220.79347924753,Male,Bachelor,Married,6.0,12.0,115,3.3,0
50.0,,Male,High School,Single,1.0,,68,1.43,0
41.0,101154.32160603166,Female,,Married,4.0,13.0,163,2.86,0
56.0,75556.93341021657,Female,Master,Divorced,5.0,,45,,0
51.0,71890.08737320246,Male,Bachelor,Single,4.0,12.0,41,2.8,0
45.0,37604.47901741483,Female,High School,,,10.0,237,4.48,0
54.0,,Male,PhD,Married,7.0,12.0,61,2.69,0
,39488.18694725774,Male,,,6.0,18.0,224,3.33,0
21.0,67394.81605280726,Male,High School,Divorced,3.0,,76,1.84,0
54.0,69421.90214662049,Female,Master,Single,3.0,8.0,213,3.05,0
18.0,-5925.0602396506,Female,High School,Married,5.0,7.0,143,1.89,0
